,bot,bot_rank,user,user_rank,user_color,winner,outcome,ranked
24603522,katrain-14k,13.621906240803366,panklik,13.439866020154518,white,black,Resignation,True
24670312,katrain-2k,0.1740831450605569,a36636,0.22206668041798494,white,white,32.5 points,True
24655612,katrain-18k,22.408292831325806,kogarasu,19.172183624439544,white,black,37.5 points,True
24641278,katrain-18k,20.68919102236416,KKkanbolat,15.882260549123899,white,white,52 points,False
24654609,katrain-2d,-2.514958173880615,hotpepper,0.1379676451017069,white,black,Resignation,True
24618849,katrain-14k,15.199088492322693,alasala,10.731985838516994,white,black,45.5 points,False
24666537,katrain-influence,5.510599323212567,cslee8064,2.6123106600347725,white,white,24.5 points,True
24618507,katrain-14k,14.782432159073034,alasala,10.731985838516994,white,black,17.5 points,False
24617430,katrain-18k,22.52395573984696,Light1_110,15.466395341945924,white,white,52.5 points,True
24607028,katrain-18k,19.566494947084884,BZSolarDot,26.028884556548128,white,black,135.5 points,True
24613379,katrain-18k,20.137446265837664,lalalwj,12.250498824814397,white,black,Timeout,False
24618925,katrain-14k,15.199088492322693,alasala,10.731985838516994,white,black,17.5 points,False
24655016,katrain-2d,-2.4251792417169966,hotpepper,0.2768303552532956,white,black,7.5 points,True
24664583,katrain-18k,23.1068385474756,HızırBey,20.35587868013716,white,black,Resignation,True
24613483,katrain-18k,20.137446265837664,lalalwj,12.250498824814397,white,black,Timeout,False
24654505,katrain-influence,6.950301041723154,anil.zenginoglu,7.571272730025125,white,white,94.5 points,True
24609209,katrain-14k,14.55386981755678,Alberto Fernandez,7.824066355718411,white,white,38.5 points,True
24664944,katrain-14k,15.748764442806314,GoNono,9.995965767512534,white,black,Timeout,True
24679315,katrain-2k,0.6797160767858053,ICQ,-3.6659566873618985,white,white,86.5 points,True
24641194,katrain-2d,-2.8340954768550617,ImuSuji,-3.094395137008391,white,black,1.5 points,False
24607102,katrain-18k,19.31356230849196,BZSolarDot,26.26480630198352,white,black,135.5 points,True
24654982,katrain-influence,6.662919245684662,HeyHeyTaeTae,11.10068043846925,white,black,37.5 points,True
24656995,katrain-18k,23.020839229830706,kogarasu,19.558887792463374,white,white,8.5 points,True
24592922,katrain-18k,20.58352664532314,Light1_110,14.641962979648511,white,white,28.5 points,True
24598507,katrain-14k,14.77466260610543,Angustias,15.284027271120127,white,white,47.5 points,True
24670912,katrain-2k,0.3085879941498675,lltspt,1.2991558210294194,white,white,16.5 points,True
24640153,katrain-14k,15.199088492322693,GoNono,10.303828215442675,white,white,57.5 points,True
24654444,katrain-2d,-2.514958173880615,LJYT,-3.053548737029992,white,white,48.5 points,True
24654214,katrain-18k,23.255955129828806,Miyamoto_Musashi,14.728906680989018,white,white,20.5 points,True
24655046,katrain-influence,6.523758025267131,HeyHeyTaeTae,11.263492636695723,white,black,15.5 points,True
24649305,katrain-local,5.977627712155897,iadsun,5.572471961830619,white,black,Resignation,True
24609691,katrain-18k,20.042607068894966,Light1_110,16.149213900224012,white,white,28.5 points,True
24675719,katrain-2k,0.9652933187042869,lltspt,1.4323106977345006,white,black,Resignation,True
24607189,katrain-18k,19.096708599252935,BZSolarDot,26.469166722173078,white,black,55.5 points,True
24673580,katrain-2d,-3.6736689075496116,argen1204,-3.364095381690653,white,white,68.5 points,True
24605039,katrain-14k,15.045948781330631,LJgo,13.41040903459955,white,white,3.5 points,True
24643410,katrain-2d,-2.8340954768550617,argen1204,-4.402964381265065,white,black,Timeout,True
24655188,katrain-influence,6.2972607134207195,HeyHeyTaeTae,11.531202984844118,white,white,30.5 points,True
24650907,katrain-local,5.753663756644826,oniscoid,4.726111312520466,white,black,Resignation,True
24677164,katrain-2k,0.9397869598970381,lltspt,1.3852696514844958,white,black,Resignation,True
24648258,katrain-18k,20.65901973661323,nicolas1brz,14.197562766284344,white,white,110.5 points,True
24644389,katrain-14k,15.508159055868562,LJgo,13.443711854875378,white,white,24.5 points,True
24673861,katrain-2d,-3.4117906244694396,argen1204,-3.62801560261709,white,white,102.5 points,True
24640380,katrain-2k,0.12547496767252753,신세계,0.36129306431626773,white,white,28.5 points,True
24643902,katrain-2d,-2.654407765443054,argen1204,-4.396204542697575,white,white,3.5 points,True
24608139,katrain-18k,19.574282841007054,BZSolarDot,27.025847721459247,white,black,39.5 points,True
24647525,katrain-influence,7.654567196001516,biz20,8.291905306519634,white,white,24.5 points,True
24651806,katrain-local,5.184606949902058,oniscoid,4.799026450040326,white,black,Resignation,True
24675029,katrain-2d,-3.396887895469348,argen1204,-3.47158530990734,white,black,11.5 points,True
24652631,katrain-influence,7.7138536246594285,Chringel,4.035993508053863,white,black,Resignation,True
24644529,katrain-14k,15.777503109878603,LJgo,13.110728072311051,white,white,62.5 points,True
24651078,katrain-local,5.784882415000585,oniscoid,5.029166926666509,white,black,Resignation,True
24591724,katrain-18k,20.168121451785723,ophelia-ophelia,18.853184249275934,white,white,4.5 points,True
24616030,katrain-2k,0.03302211647432074,신세계,-1.0665818805019533,white,black,15.5 points,True
24644408,katrain-2d,-2.547946470641918,argen1204,-4.512177193399694,white,black,Timeout,True
24609037,katrain-18k,19.47878155379695,cantsee,17.669536595063274,white,black,Resignation,False
24676478,katrain-2d,-3.4552321375895545,argen1204,-3.3315456894071644,white,black,21.5 points,True
24669475,katrain-14k,15.297228613752354,LJgo,13.379905809746994,white,black,Resignation,True
24652786,katrain-influence,7.303531558082351,Chringel,4.530267908010455,white,black,Resignation,True
24651319,katrain-local,5.38113299571123,oniscoid,5.079541663244505,white,white,74.5 points,True
24654100,katrain-14k,15.970103407502798,LJgo,14.063765843398087,white,black,Resignation,True
24591799,katrain-18k,20.46605626510243,ophelia-ophelia,18.45025596863026,white,white,70.5 points,True
24594710,katrain-2k,-1.5728280780561406,alor,-0.49841887463126255,white,black,11.5 points,True
24608211,katrain-18k,19.404692128658155,Francisco Rodriguez,18.006153157432657,white,white,6.5 points,True
24611935,katrain-weighted,2.7500675001711485,peiyongz,-1.5999110744102296,white,white,68.5 points,True
24654784,katrain-influence,7.182786450948516,HeyHeyTaeTae,10.39896963923027,white,black,17.5 points,True
24593918,katrain-local,6.820950824497508,anil.zenginoglu,5.381759392204938,white,black,Resignation,True
24676698,katrain-2d,-3.5529551274676905,argen1204,-3.164587585124437,white,black,57.5 points,True
24599203,katrain-2k,-1.5473580052937486,brian kim,1.2527968254861648,white,black,Timeout,False
24612163,katrain-weighted,2.5573458453031748,peiyongz,-1.7975237811200593,white,black,Resignation,True
24600046,katrain-2d,-3.4959717706442888,argen1204,-4.287631626374122,white,black,Timeout,True
24654160,katrain-14k,15.66319187543391,LJgo,14.583251133874047,white,black,Resignation,True
24600825,katrain-local,6.261487801411569,anil.zenginoglu,6.095871080606862,white,black,Resignation,True
24600907,katrain-18k,19.212985194602766,gattornosandro,12.561258772458586,white,white,74.5 points,True
24591859,katrain-18k,20.78781032960726,ophelia-ophelia,18.20124990943573,white,black,73.5 points,True
24607892,katrain-weighted,2.5659351093949816,peiyongz,-2.0865191618389716,white,black,Resignation,True
24652258,katrain-influence,8.096928919253713,Chringel,3.799016092332778,white,white,0.5 points,True
24592206,katrain-2k,-1.7789434695400494,dddd001,3.103325454839368,white,white,19.5 points,True
24600618,katrain-18k,19.51827044513535,Gliss,18.167426699715456,white,black,Timeout,False
24600138,katrain-2d,-3.6101016627868177,argen1204,-4.390861286206999,white,white,20.5 points,True
24654408,katrain-14k,15.875394808546776,LJgo,14.61458540856326,white,white,19.5 points,True
24652520,katrain-influence,8.271548347955466,Chringel,3.4741440032200472,white,black,Resignation,True
24591911,katrain-18k,20.046198869894923,ophelia-ophelia,18.972994943381746,white,white,6.5 points,True
24607106,katrain-local,6.2781765768070485,anil.zenginoglu,6.461207065172442,white,white,26.5 points,True
24600388,katrain-2k,-1.1897220115211198,ImuSuji,-3.094395137008391,white,white,84.5 points,False
24591030,katrain-18k,19.641588985687783,kisnoo,12.250498824814397,white,black,Timeout,True
24605177,katrain-weighted,2.7635741381915544,Peter Han,-4.49110207607265,white,black,Timeout,True
24657106,katrain-local,2.8607210560805036,oniscoid,4.987227336981512,white,black,Resignation,True
24600423,katrain-2d,-3.530690172993971,argen1204,-4.606812332347964,white,white,28.5 points,True
24654824,katrain-14k,15.676595888400797,LJgo,14.898173850800529,white,white,50.5 points,True
24597317,katrain-18k,20.88768030245935,ophelia-ophelia,19.518273206454566,white,black,17.5 points,True
24609173,katrain-local,6.013786672079412,anil.zenginoglu,6.599984832116398,white,white,50.5 points,True
24600719,katrain-2k,-1.1897220115211198,redrage2020,12.250498824814397,white,black,34.5 points,False
24657200,katrain-local,2.6600143658707083,oniscoid,5.042707231843231,white,white,66.5 points,True
24605660,katrain-weighted,2.467093883015039,Peter Han,-4.49110207607265,white,black,Timeout,True
24654271,katrain-14k,15.40511081404268,LJgo,15.034282196596925,white,white,28.5 points,True
24600686,katrain-2d,-3.4668787216366255,argen1204,-4.832686694509128,white,white,54.5 points,True
24606772,katrain-18k,19.8698597909604,lustboy,12.250498824814397,white,black,Resignation,False
24597439,katrain-18k,20.23479200886566,ophelia-ophelia,19.937352408020736,white,black,69.5 points,True
24596565,katrain-2k,-1.9122864370867667,spacezero,1.5714919495988582,white,white,22.5 points,False
24609492,katrain-local,6.3358834843155805,brian kim,1.0689167942100184,white,white,142.5 points,True
24657628,katrain-local,2.710697907198252,oniscoid,5.008353046634852,white,black,Resignation,True
24604978,katrain-2d,-3.7483940448909436,argen1204,-4.832101533920991,white,black,Timeout,True
24666983,katrain-14k,15.10646780081394,ManAllow,6.8444972836289395,white,black,1.5 points,True
24606158,katrain-weighted,2.467093883015039,Peter Han,-4.49110207607265,white,black,Timeout,True
24598959,katrain-18k,19.697312709483057,martianswaraj,22.037837432132186,white,black,Resignation,False
24597012,katrain-2k,-1.9122864370867667,네집은내집,12.250498824814397,white,black,7.5 points,False
24605974,katrain-local,6.283338033645176,Chringel,3.2792028280631698,white,black,11.5 points,True
24675574,katrain-18k,20.653950412815597,ophelia-ophelia,20.213449323842386,white,black,11.5 points,True
24605269,katrain-2d,-3.7660068135962206,argen1204,-4.791165893396993,white,black,16.5 points,True
24657766,katrain-local,2.5518639566256454,oniscoid,5.2166306736469785,white,black,15.5 points,True
24657194,katrain-14k,15.795089687983738,nemo0o_o0,13.691915520631522,white,white,92.5 points,True
24598237,katrain-2k,-1.5473580052937486,네집은내집,12.250498824814397,white,black,76.5 points,False
24597514,katrain-18k,19.709077314566258,ophelia-ophelia,20.201669558455492,white,black,13.5 points,True
24607763,katrain-weighted,2.689833381878252,Peter Han,-4.49110207607265,white,black,Timeout,True
24676318,katrain-18k,20.041533455237854,ophelia-ophelia,20.62750102010544,white,black,30.5 points,True
24595881,katrain-local,6.315392210942651,dlpigozzi,9.486123554726916,white,black,51.5 points,True
24608812,katrain-2d,-3.820444624337071,argen1204,-4.572926372525288,white,white,78.5 points,True
24674928,katrain-14k,15.615711506460514,tkirven,15.323775601210544,white,black,22.5 points,True
24656253,katrain-local,2.879425001890013,peiyongz,-0.14759378609522855,white,white,112.5 points,True
24642757,katrain-6k,4.897166209449139,cslee8064,4.066920162851833,white,black,Resignation,True
24608435,katrain-18k,19.47878155379695,purzelbaum,12.250498824814397,white,white,26.5 points,False
24595515,katrain-local,6.644206266202509,dlpigozzi,8.938451773704461,white,black,Resignation,True
24613166,katrain-18k,20.137446265837664,kogarasu,18.88668289420535,black,black,77.5 points,True
24655681,katrain-weighted,2.384519150724792,Peter Han,-4.4709885845588175,white,black,Timeout,True
24603079,katrain-local,6.283338033645176,grey_sheep,13.538223929647376,white,black,Resignation,False
24610028,katrain-2d,-3.722762628207768,argen1204,-4.402807729316365,white,black,Timeout,True
24675554,katrain-14k,15.408234476214298,tkirven,15.60303974928541,white,black,27.5 points,True
24657489,katrain-local,3.090023224043655,gb807,2.819784235897977,white,white,82.5 points,True
24655995,katrain-6k,4.573154529756259,peiyongz,-0.026155078317462,white,white,28.5 points,True
24604139,katrain-18k,19.51522696090435,soccerbaseball,19.14797152021029,white,black,5.5 points,True
24614792,katrain-18k,21.51486915579947,kogarasu,18.39303179067489,black,white,Resignation,True
24617362,katrain-2d,-3.4211103791243573,argen1204,-4.524352709615506,white,white,32.5 points,True
24653592,katrain-local,3.9251521914590946,HeyHeyTaeTae,9.441052188242587,white,black,23.5 points,True
24606123,katrain-weighted,2.467093883015039,ronyang87,14.525083317481645,white,white,104.5 points,False
24592173,katrain-local,8.93954491288956,iambenbenchen,9.178217232888255,white,white,48.5 points,False
24591629,katrain-18k,20.168121451785723,Light1_110,12.250498824814397,black,black,35.5 points,True
24678943,katrain-6k,4.573046957701198,The Last Duck,5.329155870741737,white,white,126.5 points,True
24672605,katrain-18k,19.548995006638066,Suzume011,18.920795662175756,white,white,54.5 points,True
24653695,katrain-local,3.8688740056842335,HeyHeyTaeTae,9.493147084951612,white,black,Resignation,True
24616879,katrain-18k,21.10517049568476,kogarasu,19.197425511007104,black,black,29.5 points,True
24642570,katrain-6k,5.307339357648921,judeau02,9.910123576549424,white,black,Resignation,True
24617568,katrain-2d,-3.2441178887921396,argen1204,-4.543676552947126,white,black,34.5 points,True
24605460,katrain-weighted,2.7635741381915544,stw2136,-3.7028841483259,white,white,194.5 points,False
24592442,katrain-local,8.292798940856741,iambenbenchen,9.178217232888255,white,white,30.5 points,False
24592325,katrain-14k,14.347252345407584,Light1_110,14.740473798592237,black,white,82.5 points,True
24653795,katrain-local,3.926111143646729,HeyHeyTaeTae,9.782041601013134,white,black,27.5 points,True
24599092,katrain-18k,19.697312709483057,Xerses,20.17517079679208,white,black,11.5 points,True
24639781,katrain-6k,6.813807064189177,kprobert,8.0491044091523,black,white,Resignation,True
24611406,katrain-weighted,2.0210952464372802,stw2136,-3.7028841483259,white,white,91.5 points,False
24617921,katrain-2d,-3.543255493558135,argen1204,-4.257349530413883,white,white,34.5 points,True
24642419,katrain-6k,5.630973783131971,moimême,3.475274339559572,white,black,18.5 points,True
24608136,katrain-strong,-5.141241560055406,kata-bot-test,-7.803132078502074,white,white,88.5 points,False
24653991,katrain-local,3.4259483550856693,HeyHeyTaeTae,10.059896247054464,white,black,75.5 points,True
24677485,katrain-18k,18.94112970379901,MarcoAntonioRepisoBellido,25.288125882526256,black,black,7.5 points,True
24597392,katrain-14k,14.676457458767524,Light1_110,14.970793127266774,black,white,8.5 points,True
24667439,katrain-2d,-3.0546561088211277,argen1204,-4.23935588347959,white,white,14.5 points,True
24598162,katrain-strong,-5.141241560055406,Ko0795,6.693578268807727,white,black,Resignation,False
24642528,katrain-6k,5.307339357648921,moimême,3.7080852199339454,white,black,25.5 points,True
24676572,katrain-18k,18.92970901158418,MarcoAntonioRepisoBellido,26.909706796336536,black,white,10.5 points,True
24654078,katrain-local,3.366488227505215,HeyHeyTaeTae,10.144469458040582,white,black,15.5 points,True
24611727,katrain-weighted,2.5495238174114263,stw2136,-3.7028841483259,white,white,198.5 points,False
24618882,katrain-2k,-0.0495537330473077,kritketsava,6.0083594993153575,black,black,74.5 points,False
24611300,katrain-14k,14.561203017734806,Light1_110,14.67225372074098,black,white,64.5 points,True
24654236,katrain-local,3.7065875575178637,HeyHeyTaeTae,10.386255656676916,white,black,Resignation,True
24644373,katrain-6k,5.313783949959248,tsstaff,5.973834536935559,white,black,Resignation,True
24676073,katrain-18k,20.25143081904153,MarcoAntonioRepisoBellido,26.096716679864116,black,white,Resignation,True
24670921,katrain-2d,-3.1177752324023658,argen1204,-4.137844559231766,white,black,29.5 points,True
24594220,katrain-10k,9.094051312149166,krupuk,9.134154058142116,black,white,Resignation,True
24655737,katrain-strong,-5.309637702842942,绝艺指导A,-5.685646007014164,white,white,118.5 points,True
24612232,katrain-weighted,2.262481337230774,stw2136,-3.7028841483259,white,white,159.5 points,False
24609591,katrain-14k,13.951997687282415,Light1_110,15.968699069425316,black,white,45.5 points,True
24654277,katrain-local,3.6577751592978878,HeyHeyTaeTae,10.461913117199526,white,black,35.5 points,True
24676285,katrain-18k,20.041533455237854,MarcoAntonioRepisoBellido,26.34145520529387,black,white,73.5 points,True
24667385,katrain-6k,5.167783469509381,ZenKen*,2.184735588332103,white,black,Resignation,True
24600996,katrain-2d,-3.427540263542859,argen1204,-5.024084118811892,white,black,53.5 points,True
24640684,katrain-10k,9.22286072402575,krupuk,9.495107760394148,black,white,Resignation,True
24676646,katrain-weighted,2.791152494592744,tsellon,2.832835400713215,white,white,3.5 points,True
24610220,katrain-14k,13.599666829953417,Light1_110,15.817061065616816,black,black,19.5 points,True
24654764,katrain-strong,-5.229697036591482,아바사,-3.807424224583471,white,black,Timeout,True
24671079,katrain-local,3.626678957952528,MiguelAngelAntolnez,1.9273310562323722,white,white,138.5 points,True
24676806,katrain-18k,18.682219863259583,MarcoAntonioRepisoBellido,27.095620688820784,black,black,26.5 points,True
24669409,katrain-6k,5.304697667615194,ZenKen*,3.746768801590324,white,black,Resignation,True
24678910,katrain-weighted,2.646421253022652,温凉3150,3.356580188499219,white,black,Resignation,True
24616453,katrain-2d,-3.673213421336584,khhv,12.250498824814397,white,white,11.5 points,False
24641890,katrain-10k,9.825960797991595,krupuk,9.370352270051114,black,white,Resignation,True
24615285,katrain-14k,13.695911001628154,Light1_110,15.151492285159996,black,white,24.5 points,True
24674338,katrain-18k,19.541334327333086,MarcoAntonioRepisoBellido,30.06982038317341,black,white,26.5 points,True
24668372,katrain-local,3.3974521126567865,MiguelAngelAntolnez,2.7332623249671855,white,white,116.5 points,True
24649859,katrain-tenuki,9.026928793988219,Byrdy,9.93838064754933,white,white,13.5 points,True
24615532,katrain-6k,6.400529359191502,bloodscar,12.204621311778943,white,black,Resignation,True
24618033,katrain-2d,-3.543255493558135,khhv,12.250498824814397,white,black,34.5 points,False
24668423,katrain-weighted,3.321902662931297,10e432d377ea4f3b,9.441178399451662,white,white,14.5 points,True
24640400,katrain-10k,10.1906652081876,krupuk,9.294399469808212,black,white,Resignation,True
24615502,katrain-14k,13.457989874327744,Light1_110,15.38871964526567,black,black,2.5 points,True
24615659,katrain-6k,6.284872330409499,bloodscar,12.308693575675889,white,black,Resignation,True
24602034,katrain-weighted,3.755343658587517,becycy,3.796570034864093,white,black,Resignation,False
24674814,katrain-18k,19.955608030130577,MarcoAntonioRepisoBellido,30.716565070228402,black,black,19.5 points,True
24669616,katrain-local,3.5597085943511786,MiguelAngelAntolnez,2.583403970148087,white,white,74.5 points,True
24678864,katrain-tenuki,6.970605479927819,oniscoid,6.0893114357121405,white,black,11.5 points,True
24640845,katrain-10k,8.93312868285641,krupuk,9.78683022455212,black,black,4.5 points,True
24592933,katrain-2d,-3.3235242667182803,lincoln1997www,-2.934200331976605,white,white,40 points,False
24610516,katrain-18k,20.61746890415982,Marcuspoon,12.250498824814397,black,white,77.5 points,False
24604326,katrain-weighted,3.228052118714391,Chringel,3.2775615812213132,white,black,Resignation,True
24615725,katrain-6k,6.1815773251269555,bloodscar,12.443864891477642,white,white,14.5 points,True
24593715,katrain-14k,14.306899883016646,Light1_110,15.741808255135705,black,white,50.5 points,True
24593975,katrain-10k,9.271708206128064,krupuk,8.894170453687586,black,white,Resignation,True
24679133,katrain-tenuki,6.592386691933854,oniscoid,6.477658305439377,white,black,51.5 points,True
24670459,katrain-local,3.8402318313533215,MiguelAngelAntolnez,2.161196631792617,white,white,94.5 points,True
24598698,katrain-2d,-3.42995369396764,LJYT,-2.245619419437645,white,white,10.5 points,True
24599084,katrain-18k,19.697312709483057,martianswaraj,22.037837432132186,black,white,Resignation,False
24671694,katrain-weighted,3.8087585068328345,gjigjdkdkdkkd,12.176424748017467,white,black,Timeout,True
24614426,katrain-18k,21.830553773669713,ksy421,18.973078800597555,black,white,41 points,False
24639063,katrain-6k,6.654403882329923,cslee8064,3.6383006613668094,white,white,26.5 points,True
24597161,katrain-14k,14.49741441804747,Light1_110,15.339516911327099,black,black,13.5 points,True
24647921,katrain-tenuki,8.582108284398878,Nikolaus.Johann,8.668187643000302,white,white,14.5 points,True
24667207,katrain-local,3.2017328300701564,moimême,3.5624280491858897,white,white,28.5 points,True
24600263,katrain-weighted,3.729921542002959,HowFar,4.57448467329213,white,black,Resignation,True
24599360,katrain-2d,-3.405351986704595,LJYT,-2.475804594561623,white,white,8.5 points,True
24673545,katrain-tenuki,8.765510937442528,ZenKen*,4.101261546191029,white,black,Resignation,True
24604065,katrain-14k,13.343720195846814,MasterKota,21.01140182394544,black,white,Resignation,False
24597650,katrain-14k,14.300603164707859,Light1_110,15.495235220067633,black,black,25.5 points,True
24640660,katrain-6k,6.385941329816479,cslee8064,3.39045934688167,white,white,94.5 points,True
24675234,katrain-influence,4.034349454939015,KwanKim,5.5966736486916915,black,black,71.5 points,True
24599031,katrain-weighted,3.942141727220548,HowToPlay?,0.1348758757780999,white,black,Resignation,False
24654660,katrain-local,3.8741718791298716,oniscoid,3.843095803917148,white,black,Resignation,True
24598957,katrain-2d,-3.1018293828337065,MynameAlex,5.4337984478558,white,black,Resignation,False
24617458,katrain-14k,14.562457904828204,mastofpu,19.346576421659805,black,white,Resignation,False
24672588,katrain-territory,5.922970688647418,anil.zenginoglu,6.169712305359077,white,white,32.5 points,True
24640913,katrain-6k,6.542086128290862,cslee8064,3.1445791718560976,white,black,7.5 points,True
24609322,katrain-14k,14.298302030326498,Light1_110,15.550434671719797,black,white,18.5 points,True
24592717,katrain-weighted,5.8090766126572895,Kwarktaart,6.8341990612107395,black,white,Resignation,True
24669246,katrain-weighted,3.705319855096711,MiguelAngelAntolnez,1.9027748158616582,white,black,1.5 points,True
24604584,katrain-2d,-3.7483940448909436,MynameAlex,5.4337984478558,white,black,Resignation,False
24643084,katrain-14k,15.19612144697186,mastofpu,19.346576421659805,black,white,6.5 points,False
24653982,katrain-local,3.4852638076696927,oniscoid,4.66358264512148,white,white,86.5 points,True
24649514,katrain-territory,7.664024208846083,anil.zenginoglu,7.4729373041803235,white,white,158.5 points,True
24596774,katrain-weighted,4.756585430052031,ladbrokes,9.445580383650228,black,white,Resignation,True
24641303,katrain-6k,6.128851164465303,cslee8064,3.6564333500029385,white,white,33.5 points,True
24609431,katrain-14k,14.146535177113435,Light1_110,15.80139115378351,black,white,34.5 points,True
24616137,katrain-2d,-3.673213421336584,MynameAlex,5.4337984478558,white,black,Resignation,False
24673607,katrain-weighted,3.527038303621744,MiguelAngelAntolnez,1.4944639058088356,white,black,11.5 points,True
24643471,katrain-14k,15.19612144697186,mastofpu,19.346576421659805,black,white,0.5 points,False
24651935,katrain-6k,4.755360239710527,LadoTheBored,6.213306316440313,black,white,74.5 points,True
24641625,katrain-6k,5.878180057200957,MetroidDreams,8.66152903980764,black,white,Resignation,True
24654420,katrain-local,3.865030124159656,oniscoid,4.095400491159381,white,white,66.5 points,True
24594966,katrain-6k,6.896955082622249,cslee8064,5.339547956767884,white,black,9.5 points,True
24656492,katrain-territory,8.020469922014623,angler,8.165621764595944,white,black,87.5 points,True
24610347,katrain-14k,14.148461801957444,Light1_110,15.184250396592647,black,black,125.5 points,True
24616367,katrain-2d,-3.673213421336584,MynameAlex,5.4337984478558,white,black,Resignation,False
24675396,katrain-weighted,3.1106694514560758,MiguelAngelAntolnez,1.5728036030986807,white,black,Resignation,True
24652126,katrain-6k,4.481473358178963,LadoTheBored,6.383201096557151,black,white,24.5 points,True
24611020,katrain-6k,6.376333992895997,miattljwya,9.61146252985619,black,black,60.5 points,False
24602236,katrain-6k,6.220575445531747,kasfish,7.912579400274488,white,black,6.5 points,True
24592437,katrain-14k,13.83622617112583,Light1_110,16.605513307547497,black,black,43.5 points,True
24613737,katrain-weighted,0.8728533038712989,CalmTilt,1.7816694284225392,white,white,38.5 points,True
24655557,katrain-local,3.927869446205669,oniscoid,4.7874136214271665,white,white,6.5 points,True
24592800,katrain-2d,-3.3235242667182803,河英一,-7.1485917522812485,white,black,Resignation,False
24676037,katrain-6k,4.945532934460726,LadoTheBored,6.952471210565815,black,white,12.5 points,True
24678074,katrain-weighted,3.0753730259600935,MiguelAngelAntolnez,1.502558740190878,white,white,46.5 points,True
24616564,katrain-weighted,0.6397279008209793,MiguelAngelAntolnez,1.5824325455947346,black,black,43.5 points,True
24666245,katrain-6k,5.557027780515202,LadoTheBored,6.574517051492762,black,white,Resignation,True
24570938,katrain-6k,6.393359947654073,MiguelAngelAntolnez,3.6259674191060114,white,white,52.5 points,True
24593198,katrain-2d,-3.3235242667182803,河英一,-7.1485917522812485,white,black,Resignation,False
24593912,katrain-14k,14.385623882331089,Light1_110,16.194537337763773,black,white,64.5 points,True
24655984,katrain-local,3.499501462963007,oniscoid,4.650743262084209,white,black,25.5 points,True
24649987,katrain-weighted,0.939748193607624,Libuchs,-0.7735400097242113,white,white,66.5 points,True
24593620,katrain-2d,-3.3235242667182803,河英一,-7.1485917522812485,white,black,Resignation,False
24668755,katrain-weighted,3.545297799838597,MiguelAngelAntolnez,2.267927979507199,white,white,26.5 points,True
24613145,katrain-weighted,0.7816553428674489,peiyongz,-0.8328002170465751,white,black,7.5 points,True
24666706,katrain-6k,4.88614604182154,LadoTheBored,7.232844599937664,black,white,22.5 points,True
24570993,katrain-6k,6.4489389236391474,The Last Duck,7.138658299702044,white,white,84.5 points,True
24618954,katrain-weighted,0.9546584769007929,MiguelAngelAntolnez,1.6576704214328934,black,black,61.5 points,True
24596955,katrain-14k,14.010532150277731,Light1_110,16.095245903859222,black,black,109.5 points,True
24656487,katrain-local,3.4198630272098782,oniscoid,4.760920845860994,white,black,39.5 points,True
24603031,katrain-2d,-4.109638644009742,argen1204,-4.435105281326635,white,white,24.5 points,True
24668990,katrain-weighted,3.5452022881785368,MiguelAngelAntolnez,2.0642411238605014,white,white,64.5 points,True
24666894,katrain-6k,4.66745450414308,LadoTheBored,7.471232442652152,black,black,27.5 points,True
24618290,katrain-6k,7.158628366347376,voidi,12.250498824814397,white,white,52.5 points,False
24614488,katrain-weighted,0.8807478209686046,stw2136,-3.7028841483259,white,white,231.5 points,False
24649799,katrain-weighted,0.939748193607624,MiguelAngelAntolnez,1.554743401118042,black,white,0.5 points,True
24592178,katrain-14k,13.883043979901053,Light1_110,17.676818216454123,black,black,57.5 points,True
24607484,katrain-2d,-4.030817608092157,argen1204,-4.317757562287412,white,white,34.5 points,True
24653194,katrain-balanced,9.676622635504888,bledsox,8.441845058282716,white,black,Resignation,True
24656949,katrain-local,3.0936766781702296,oniscoid,4.917278923257822,white,black,Resignation,True
24676286,katrain-6k,4.830932909699364,LadoTheBored,7.207963827405646,black,white,12.5 points,True
24669821,katrain-weighted,3.7830898905748604,MiguelAngelAntolnez,2.3952921564004477,white,white,78.5 points,True
24614801,katrain-weighted,0.6397279008209793,stw2136,-3.7028841483259,white,white,220.5 points,False
24675734,katrain-weighted,2.7630248517882876,MiguelAngelAntolnez,1.8983480290164323,black,black,47.5 points,True
24609427,katrain-2d,-3.9567116794676664,LilaTheGoPlayer,-2.857079521191018,black,black,48.5 points,True
24653473,katrain-balanced,9.270194800803104,bledsox,8.749889572452982,white,white,24.5 points,True
24602144,katrain-2d,-4.034594836010584,LJYT,-2.882878246993897,white,white,4.5 points,True
24676481,katrain-6k,4.7129562271697765,LadoTheBored,7.3966342223238755,black,white,30.5 points,True
24602110,katrain-weighted,3.755343658587517,notjustmail,12.250498824814397,white,black,Resignation,False
24656744,katrain-local,3.0232417259842954,oniscoid,5.007753919424513,white,white,88.5 points,True
24643172,katrain-18k,20.52599636563196,lionrouge,26.711615413184003,black,white,Timeout,True
24618650,katrain-weighted,0.9546584769007929,윤재선,12.250498824814397,white,white,9.5 points,False
24670827,katrain-2k,0.3085879941498675,MiguelAngelAntolnez,2.367348807315093,black,black,7.5 points,True
24667355,katrain-balanced,9.347268020502618,serereuk,9.966992689423108,white,black,Resignation,True
